case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_21235,21235,1,1.8351490999921225,200,200,0,0,100,100,2,2,142.621560552813,3.0309157271249996
ieee33,ieee33_seed_21235,21235,2,2.5645375000021886,93,293,100,100,100,100,3,3,142.621560552813,3.0309157271249996
ieee33,ieee33_seed_21235,21235,3,3.3139131999923848,96,389,100,200,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_21235,21235,4,4.064172899990808,94,483,100,300,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_21235,21235,5,4.75073450000491,90,573,100,400,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_21235,21235,6,5.443683099991176,90,663,100,500,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_21235,21235,7,6.142620300000999,90,753,100,600,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_21235,21235,8,6.800449400005164,86,839,100,700,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_21235,21235,9,7.437381900002947,82,921,100,800,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_21235,21235,10,8.074188200000208,81,1002,100,900,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_21235,21235,11,8.718450499989558,83,1085,100,1000,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_21235,21235,12,9.324155500013148,78,1163,100,1100,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_21235,21235,13,9.961441199993715,81,1244,100,1200,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_21235,21235,14,10.528181500005303,71,1315,100,1300,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_21235,21235,15,11.066451599996071,69,1384,100,1400,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_21235,21235,16,11.551194500003476,61,1445,100,1500,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_21235,21235,17,12.047838800004683,63,1508,100,1600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,18,12.599423700012267,69,1577,100,1700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,19,13.078466400009347,57,1634,100,1800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,20,13.578699200006668,63,1697,100,1900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,21,14.05050020001363,59,1756,100,2000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,22,14.581096300011268,65,1821,100,2100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,23,15.059967900015181,58,1879,100,2200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,24,15.51230729999952,55,1934,100,2300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,25,15.889801699988311,45,1979,100,2400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,26,16.354791899997508,57,2036,100,2500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,27,16.739035500009777,45,2081,100,2600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,28,17.083149599988246,41,2122,100,2700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,29,17.439230499992846,42,2164,100,2800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,30,17.842779900005553,47,2211,100,2900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,31,18.174675199988997,39,2250,100,3000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,32,18.510614099999657,35,2285,100,3100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,33,18.868195899995044,40,2325,100,3200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,34,19.23142409999855,43,2368,100,3300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,35,19.50213549999171,29,2397,100,3400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,36,19.763693799992325,28,2425,100,3500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,37,20.08330900000874,37,2462,100,3600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,38,20.41980530001456,39,2501,100,3700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,39,20.687140299996827,29,2530,100,3800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,40,20.91164999999455,24,2554,100,3900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,41,21.160462100000586,27,2581,100,4000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,42,21.42959770001471,30,2611,100,4100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,43,21.708702400006587,31,2642,100,4200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,44,21.996745799988275,32,2674,100,4300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,45,22.23572170000989,26,2700,100,4400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,46,22.43765850001364,21,2721,100,4500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,47,22.648882300010882,21,2742,100,4600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,48,22.84239589999197,19,2761,100,4700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,49,23.03690470001311,19,2780,100,4800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,50,23.31670630001463,29,2809,100,4900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,51,23.563784199999645,25,2834,100,5000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,52,23.749207899993053,18,2852,100,5100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,53,23.98793000000296,25,2877,100,5200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,54,24.22377330000745,24,2901,100,5300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,55,24.384591100009857,14,2915,100,5400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,56,24.583354600006714,20,2935,100,5500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,57,24.7789757999999,19,2954,100,5600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,58,25.03463290000218,27,2981,100,5700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,59,25.251472500007367,21,3002,100,5800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,60,25.450385800009826,20,3022,100,5900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,61,25.644159599993145,19,3041,100,6000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,62,25.785218900011387,12,3053,100,6100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,63,25.933863499987638,13,3066,100,6200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,64,26.01884100001189,4,3070,100,6300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,65,26.178810100012925,13,3083,100,6400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,66,26.406702200009022,23,3106,100,6500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,67,26.519354699994437,8,3114,100,6600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,68,26.732375099993078,17,3131,100,6700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,69,26.86892350000562,11,3142,100,6800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,70,26.99186209999607,9,3151,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,71,27.100911599991377,7,3158,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,72,27.27267700000084,15,3173,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,73,27.45656940000481,15,3188,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,74,27.61685779999243,11,3199,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,75,27.826055100013036,18,3217,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_21235,21235,76,27.990501799999038,7,3224,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
