case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_99013,99013,41,20.73680980000063,26,2516,100,4000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,42,21.00827720001689,30,2546,100,4100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,43,21.230425100016873,23,2569,100,4200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,44,21.442844500008505,22,2591,100,4300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,45,21.654558900016127,21,2612,100,4400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,46,21.89124150000862,25,2637,100,4500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,47,22.092277900024783,20,2657,100,4600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,48,22.32181630001287,24,2681,100,4700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,49,22.533185100008268,22,2703,100,4800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,50,22.710247000009986,17,2720,100,4900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,51,22.864336300001014,14,2734,100,5000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,52,23.08552459999919,23,2757,100,5100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,53,23.249107600015122,15,2772,100,5200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,54,23.421453600021778,16,2788,100,5300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,55,23.615674400003627,18,2806,100,5400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,56,23.776038100011647,15,2821,100,5500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,57,23.976520600001095,19,2840,100,5600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,58,24.131939500017324,14,2854,100,5700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,59,24.258321400004206,10,2864,100,5800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,60,24.46693850000156,21,2885,100,5900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,61,24.633441400015727,15,2900,100,6000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,62,24.780965000012657,12,2912,100,6100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,63,24.9104613000236,10,2922,100,6200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,64,25.043790000025183,11,2933,100,6300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,65,25.236245600011898,19,2952,100,6400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,66,25.361855499999365,10,2962,100,6500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,67,25.53648440001416,16,2978,100,6600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,68,25.702744300011545,14,2992,100,6700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,69,25.858847399998922,13,3005,100,6800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,70,25.981758800015086,8,3013,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,71,26.12879519999842,11,3024,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,72,26.246226800023578,8,3032,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,73,26.378205800021533,10,3042,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,74,26.528752100013662,13,3055,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,75,26.66350570000941,11,3066,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,76,26.799792800011346,11,3077,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,77,26.921838100010063,9,3086,100,7600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,78,27.091430100001162,15,3101,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,79,27.198757400008617,7,3108,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,80,27.31126590000349,8,3116,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,81,27.469442400004482,14,3130,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,82,27.575949500023853,7,3137,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,83,27.680257300002268,7,3144,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,84,27.83999420001055,14,3158,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,85,27.971165900002234,10,3168,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,86,28.056718700012425,4,3172,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,87,28.15524180000648,6,3178,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,88,28.273038700019242,7,3185,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,89,28.394297000020742,8,3193,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,90,28.522793400014052,10,3203,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,91,28.631236100016395,7,3210,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,92,28.72973200000706,6,3216,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,93,28.84577949999948,8,3224,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,94,28.96169430000009,8,3232,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,95,29.056196899997303,5,3237,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,96,29.171653600002173,8,3245,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,97,29.277476500021294,7,3252,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,98,29.377120300021488,6,3258,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,99,29.470542499999283,5,3263,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_99013,99013,100,29.591271500015864,8,3271,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
