case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_13579,13579,1,1.8690968000155408,200,200,0,0,100,100,3,3,148.92363095486905,3.0185518517812504
ieee33,ieee33_seed_13579,13579,2,2.6339248000003863,96,296,100,100,100,100,1,1,145.72353795475155,3.01855185178125
ieee33,ieee33_seed_13579,13579,3,3.381169600004796,97,393,100,200,100,100,1,1,138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,4,4.124473000003491,97,490,100,300,100,100,1,1,138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,5,4.847768600011477,93,583,100,400,100,100,1,1,138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,6,5.557735900016269,93,676,100,500,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_13579,13579,7,6.242253700009314,89,765,100,600,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_13579,13579,8,6.886267299996689,83,848,100,700,100,100,4,4,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_13579,13579,9,7.513433799991617,80,928,100,800,100,100,4,4,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_13579,13579,10,8.181502599996747,86,1014,100,900,100,100,4,4,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_13579,13579,11,8.850741100002779,86,1100,100,1000,100,100,4,4,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_13579,13579,12,9.477181099995505,79,1179,100,1100,100,100,5,5,137.63400755669326,3.0026554406249994
ieee33,ieee33_seed_13579,13579,13,10.069138199993176,77,1256,100,1200,100,100,5,5,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_13579,13579,14,10.609786399989389,69,1325,100,1300,100,100,5,5,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_13579,13579,15,11.137416700017639,65,1390,100,1400,100,100,5,5,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_13579,13579,16,11.64090679999208,64,1454,100,1500,100,100,5,5,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_13579,13579,17,12.204738900007214,70,1524,100,1600,100,100,5,5,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_13579,13579,18,12.732054499996593,66,1590,100,1700,100,100,6,6,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_13579,13579,19,13.203158799995435,58,1648,100,1800,100,100,6,6,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_13579,13579,20,13.693664399994304,61,1709,100,1900,100,100,6,6,137.63400755669326,2.99902994334375
