case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_44568,44568,1,1.9490499999956228,198,198,0,0,100,100,4,4,151.21831073531428,3.028684651874999
ieee33,ieee33_seed_44568,44568,2,2.726857100002235,98,296,100,100,100,100,4,4,143.4084367037023,3.028684651874999
ieee33,ieee33_seed_44568,44568,3,3.4733101000019815,97,393,100,200,100,100,3,3,143.4084367037023,3.0250591545937495
ieee33,ieee33_seed_44568,44568,4,4.190480099990964,94,487,100,300,100,100,5,5,143.4084367037023,3.0091627434374995
ieee33,ieee33_seed_44568,44568,5,4.899507900001481,90,577,100,400,100,100,6,6,143.4084367037023,3.0091627434374995
ieee33,ieee33_seed_44568,44568,6,5.6022170999785885,92,669,100,500,100,100,3,3,141.31150453976764,3.0091627434374995
ieee33,ieee33_seed_44568,44568,7,6.3370028999925125,94,763,100,600,100,100,3,3,141.31150453976764,3.0055372461562495
ieee33,ieee33_seed_44568,44568,8,7.045118399983039,91,854,100,700,100,100,3,3,141.31150453976764,3.0055372461562495
ieee33,ieee33_seed_44568,44568,9,7.682182199991075,82,936,100,800,100,100,3,3,141.31150453976764,3.0055372461562495
ieee33,ieee33_seed_44568,44568,10,8.296651899989229,78,1014,100,900,100,100,3,3,141.307289117517,3.0026554406249994
ieee33,ieee33_seed_44568,44568,11,8.973035099974368,83,1097,100,1000,100,100,3,3,141.307289117517,2.99902994334375
ieee33,ieee33_seed_44568,44568,12,9.63856239998131,80,1177,100,1100,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_44568,44568,13,10.364397400000598,73,1250,100,1200,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_44568,44568,14,11.001053599989973,75,1325,100,1300,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_44568,44568,15,11.60960399999749,74,1399,100,1400,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_44568,44568,16,12.237294299993664,73,1472,100,1500,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_44568,44568,17,12.876678000000538,78,1550,100,1600,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_44568,44568,18,13.433610799984308,68,1618,100,1700,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_44568,44568,19,14.010281099996064,65,1683,100,1800,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_44568,44568,20,14.511558300000615,59,1742,100,1900,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_44568,44568,21,15.00772729999153,59,1801,100,2000,100,100,4,4,137.63400755669326,2.99902994334375
