case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_2026,2026,1,1.9363528000249062,200,200,0,0,100,100,4,4,148.2779097481055,3.01855185178125
ieee33,ieee33_seed_2026,2026,2,2.704791700001806,96,296,100,100,100,100,5,5,145.22944860843612,3.01855185178125
ieee33,ieee33_seed_2026,2026,3,3.4549556000274606,93,389,100,200,100,100,5,5,144.06939297704042,3.01855185178125
ieee33,ieee33_seed_2026,2026,4,4.287059300026158,98,487,100,300,100,100,5,5,144.06939297704042,3.01567004625
ieee33,ieee33_seed_2026,2026,5,5.0017843000241555,89,576,100,400,100,100,5,5,144.06939297704042,3.01567004625
ieee33,ieee33_seed_2026,2026,6,5.769972800015239,90,666,100,500,100,100,5,5,142.94866384286917,3.0120445489687495
ieee33,ieee33_seed_2026,2026,7,6.47965860000113,87,753,100,600,100,100,2,2,141.53640085681303,3.0091627434374995
ieee33,ieee33_seed_2026,2026,8,7.149567100015702,82,835,100,700,100,100,3,3,139.08843280497115,3.0091627434374995
ieee33,ieee33_seed_2026,2026,9,7.808557800017297,82,917,100,800,100,100,4,4,137.97384885633065,3.0091627434374995
ieee33,ieee33_seed_2026,2026,10,8.50511650001863,88,1005,100,900,100,100,4,4,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,11,9.153684900025837,81,1086,100,1000,100,100,4,4,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,12,9.745044600014808,74,1160,100,1100,100,100,4,4,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,13,10.371813000005204,79,1239,100,1200,100,100,7,7,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,14,10.951645600027405,70,1309,100,1300,100,100,6,6,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,15,11.577145700022811,77,1386,100,1400,100,100,5,5,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,16,12.10988320002798,65,1451,100,1500,100,100,5,5,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,17,12.760491799999727,72,1523,100,1600,100,100,5,5,137.3403817568125,3.0026554406249994
ieee33,ieee33_seed_2026,2026,18,13.32657430000836,67,1590,100,1700,100,100,5,5,137.3403817568125,3.0026554406249994
