case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_10124,10124,66,25.648174800007837,17,3031,100,6500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,67,25.786200900009135,12,3043,100,6600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,68,25.954813399992418,15,3058,100,6700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,69,26.120762800012017,16,3074,100,6800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,70,26.259243400010746,12,3086,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,71,26.42810140000074,16,3102,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,72,26.562566200009314,11,3113,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,73,26.707737899996573,12,3125,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,74,26.848400999995647,11,3136,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,75,27.01935940000112,16,3152,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,76,27.182024300011108,15,3167,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,77,27.300666099996306,9,3176,100,7600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,78,27.45735660000355,14,3190,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,79,27.558841699996265,7,3197,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,80,27.674809999996796,9,3206,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,81,27.813140600017505,12,3218,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,82,27.91100349999033,6,3224,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,83,28.042148300010012,11,3235,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,84,28.152570700010983,8,3243,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,85,28.303404200007208,13,3256,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,86,28.421933700010413,9,3265,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,87,28.52545650000684,7,3272,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,88,28.648702600010438,10,3282,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,89,28.781237199989846,11,3293,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,90,28.898792199994205,8,3301,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,91,28.986674799991306,5,3306,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,92,29.093134599999757,7,3313,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,93,29.22266309999395,10,3323,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,94,29.34468919999199,9,3332,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,95,29.441209500015248,6,3338,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,96,29.56024449999677,9,3347,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,97,29.625990000000456,2,3349,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,98,29.75282419999712,10,3359,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,99,29.84756359999301,6,3365,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_10124,10124,100,29.96033339999849,8,3373,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
