case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_27182,27182,18,12.83917749999091,71,1592,100,1700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,19,13.37805319999461,66,1658,100,1800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,20,13.81365709999227,53,1711,100,1900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,21,14.33931370000937,63,1774,100,2000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,22,14.785919999994803,54,1828,100,2100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,23,15.19232319999719,47,1875,100,2200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,24,15.585207800002536,46,1921,100,2300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,25,15.97550770000089,45,1966,100,2400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,26,16.399634000001242,49,2015,100,2500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,27,16.828089999995427,48,2063,100,2600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,28,17.22329619998345,45,2108,100,2700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,29,17.52281209998182,33,2141,100,2800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,30,17.764287500001956,25,2166,100,2900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,31,18.083373700006632,35,2201,100,3000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,32,18.446558099996764,35,2236,100,3100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,33,18.71472069999436,28,2264,100,3200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,34,19.047428599995328,36,2300,100,3300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,35,19.376601600000868,36,2336,100,3400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,36,19.72796279998147,39,2375,100,3500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,37,20.01849650000804,31,2406,100,3600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,38,20.299683299992466,29,2435,100,3700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,39,20.551460699993186,26,2461,100,3800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,40,20.835756599990418,29,2490,100,3900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,41,21.036849099997198,18,2508,100,4000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,42,21.254660500009777,21,2529,100,4100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,43,21.506508899998153,26,2555,100,4200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,44,21.757038399984594,25,2580,100,4300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,45,22.03106109998771,28,2608,100,4400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,46,22.278610399982426,24,2632,100,4500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,47,22.493218199990224,20,2652,100,4600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,48,22.684290200006217,17,2669,100,4700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,49,22.870713199983584,16,2685,100,4800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,50,23.112606399983633,24,2709,100,4900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,51,23.395822999998927,29,2738,100,5000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,52,23.558110799989663,13,2751,100,5100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,53,23.795789700001478,21,2772,100,5200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,54,23.976757199998247,14,2786,100,5300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,55,24.198088899982395,21,2807,100,5400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,56,24.408034599997336,18,2825,100,5500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,57,24.63047689999803,19,2844,100,5600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,58,24.914029599982314,22,2866,100,5700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,59,25.094985800009454,13,2879,100,5800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,60,25.259621400007745,13,2892,100,5900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,61,25.41447909999988,12,2904,100,6000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,62,25.55494770000223,10,2914,100,6100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,63,25.692366300005233,9,2923,100,6200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,64,25.887042399990605,17,2940,100,6300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,65,26.07299059999059,16,2956,100,6400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,66,26.208426700002747,9,2965,100,6500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,67,26.353999999992084,10,2975,100,6600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,68,26.5613985999953,19,2994,100,6700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,69,26.714617499994347,11,3005,100,6800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,70,26.9346729000099,20,3025,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,71,27.07846019999124,10,3035,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,72,27.249351899983594,14,3049,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,73,27.414978999993764,13,3062,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,74,27.596764199988684,15,3077,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,75,27.72137109999312,7,3084,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,76,27.85064429999329,8,3092,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,77,27.99449369998183,10,3102,100,7600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,78,28.10952639998868,6,3108,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,79,28.24482789999456,9,3117,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,80,28.374906199984252,8,3125,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,81,28.533610599988606,10,3135,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,82,28.682814800005872,10,3145,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,83,28.775770300009754,3,3148,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,84,28.918351400003303,10,3158,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,85,29.049239899992244,8,3166,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,86,29.169178999989526,6,3172,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,87,29.245845900004497,1,3173,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,88,29.41546570000355,13,3186,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,89,29.532363799982704,6,3192,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,90,29.691686200007098,12,3204,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,91,29.783813399990322,3,3207,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,92,29.907426799996756,7,3214,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,93,30.03872909999336,8,3222,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,94,30.154332000005525,6,3228,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,95,30.26273200000287,5,3233,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,96,30.390024099993752,8,3241,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,97,30.541889299987815,11,3252,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,98,30.64424500000314,4,3256,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,99,30.7516648999881,5,3261,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_27182,27182,100,30.852849699993385,4,3265,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
