case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_4242,4242,78,24.98978380000335,5,2968,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,79,25.092037299997173,9,2977,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,80,25.22498940001242,13,2990,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,81,25.349548400001368,12,3002,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,82,25.40833360000397,3,3005,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,83,25.508843199990224,9,3014,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,84,25.593958600016776,7,3021,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,85,25.65912140000728,4,3025,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,86,25.714423199999146,3,3028,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,87,25.809502799995244,8,3036,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,88,25.88899800000945,6,3042,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,89,25.96915990000707,6,3048,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,90,26.072424500016496,8,3056,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,91,26.167115899996134,7,3063,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,92,26.256228100013686,6,3069,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,93,26.400791499996558,9,3078,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,94,26.513664700003574,9,3087,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,95,26.640037500008475,10,3097,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,96,26.715038900001673,4,3101,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,97,26.82799300001352,9,3110,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,98,26.871839700004784,1,3111,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,99,26.95127039999352,6,3117,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_4242,4242,100,27.009382099990034,3,3120,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
