case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_77891,77891,84,26.757686099997954,8,3161,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,85,26.85124670001096,7,3168,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,86,26.95535609999206,9,3177,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,87,27.0386118000024,6,3183,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,88,27.10552889999235,4,3187,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,89,27.205179900018265,7,3194,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,90,27.262266300007468,3,3197,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,91,27.34133640001528,6,3203,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,92,27.44994660001248,9,3212,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,93,27.55903330000001,9,3221,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,94,27.645857499999693,7,3228,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,95,27.723430500016548,6,3234,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,96,27.78846730000805,4,3238,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,97,27.852688799990574,4,3242,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,98,27.93008980000741,6,3248,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,99,28.026119699992705,8,3256,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_77891,77891,100,28.09804539999459,5,3261,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
