case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_31415,31415,70,32.43045460002031,11,3111,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,71,32.65239020000445,20,3131,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,72,32.840033000014955,15,3146,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,73,32.9692835000169,7,3153,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,74,33.134738400025526,10,3163,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,75,33.318475900014164,9,3172,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,76,33.462507600022946,6,3178,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,77,33.64276420001988,11,3189,100,7600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,78,33.78149819999817,8,3197,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,79,33.93662220000988,11,3208,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,80,34.09586709999712,12,3220,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,81,34.19704030000139,4,3224,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,82,34.321464000007836,7,3231,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,83,34.464494200015906,9,3240,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,84,34.57324840000365,5,3245,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,85,34.690987600013614,6,3251,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,86,34.78537779999897,3,3254,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,87,34.93048710000585,10,3264,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,88,35.03842120000627,4,3268,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,89,35.17637349999859,9,3277,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,90,35.30433980000089,7,3284,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,91,35.41346969999722,5,3289,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,92,35.52069740000297,5,3294,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,93,35.643918400019174,7,3301,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,94,35.769806600001175,7,3308,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,95,35.93289300001925,12,3320,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,96,36.06324519999907,8,3328,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,97,36.20617210000637,9,3337,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,98,36.33729150000727,7,3344,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,99,36.44165950000752,4,3348,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_31415,31415,100,36.58429560001241,9,3357,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
