case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_22346,22346,1,1.8415278999891598,200,200,0,0,100,100,1,1,145.64007596152805,3.0374230299374996
ieee33,ieee33_seed_22346,22346,2,2.6232870999956504,99,299,100,100,100,100,2,2,145.64007596152805,3.0286846518749995
ieee33,ieee33_seed_22346,22346,3,3.4460242000059225,98,397,100,200,100,100,2,2,141.54025864079017,3.0091627434374995
ieee33,ieee33_seed_22346,22346,4,4.183232300012605,95,492,100,300,100,100,2,2,140.96954644265145,3.0055372461562495
ieee33,ieee33_seed_22346,22346,5,4.856895100005204,88,580,100,400,100,100,2,2,140.96954644265145,3.0055372461562495
ieee33,ieee33_seed_22346,22346,6,5.564978700014763,92,672,100,500,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_22346,22346,7,6.265668500011088,92,764,100,600,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_22346,22346,8,6.910279400006402,83,847,100,700,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_22346,22346,9,7.517422700009774,80,927,100,800,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_22346,22346,10,8.16464060000726,84,1011,100,900,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_22346,22346,11,8.792529500002274,81,1092,100,1000,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_22346,22346,12,9.296338100015419,66,1158,100,1100,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_22346,22346,13,9.897247799992329,76,1234,100,1200,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,14,10.460367099993164,73,1307,100,1300,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,15,11.043803400010802,75,1382,100,1400,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,16,11.574300300009781,66,1448,100,1500,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,17,12.043321700009983,59,1507,100,1600,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,18,12.48560310000903,56,1563,100,1700,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,19,12.902880600013305,52,1615,100,1800,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,20,13.356794199993601,56,1671,100,1900,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,21,13.868893100006972,65,1736,100,2000,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,22,14.288557299994864,53,1789,100,2100,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,23,14.675583100004587,47,1836,100,2200,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,24,15.047840799990809,45,1881,100,2300,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_22346,22346,25,15.434367800015025,48,1929,100,2400,100,100,4,4,137.63400755669326,2.99902994334375
