case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_1234,1234,29,17.753186899994034,39,2114,100,2800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,30,18.11164310001186,34,2148,100,2900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,31,18.47703020001063,38,2186,100,3000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,32,18.912162599997828,44,2230,100,3100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,33,19.30736540001817,30,2260,100,3200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,34,19.683887099992717,32,2292,100,3300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,35,19.99179980001645,27,2319,100,3400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,36,20.3375578999985,30,2349,100,3500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,37,20.71591790000093,35,2384,100,3600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,38,21.068774699990172,29,2413,100,3700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,39,21.38207880000118,26,2439,100,3800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,40,21.64987399999518,28,2467,100,3900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,41,21.99209620000329,32,2499,100,4000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,42,22.383267600002,31,2530,100,4100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,43,22.660741300001973,24,2554,100,4200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,44,23.000488699995913,26,2580,100,4300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,45,23.439250299998093,33,2613,100,4400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,46,23.753067600016948,26,2639,100,4500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,47,24.124073500017403,25,2664,100,4600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,48,24.365237699996214,18,2682,100,4700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,49,24.62839339999482,20,2702,100,4800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,50,24.846106000011787,14,2716,100,4900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,51,25.160102599998936,27,2743,100,5000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,52,25.50109840001096,25,2768,100,5100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,53,25.86079880001489,30,2798,100,5200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,54,26.057697900017956,13,2811,100,5300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,55,26.341915700002573,19,2830,100,5400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,56,26.51998119999189,13,2843,100,5500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,57,26.6890446000034,13,2856,100,5600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,58,26.882694800005993,15,2871,100,5700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,59,27.112237900000764,17,2888,100,5800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,60,27.336437999998452,17,2905,100,5900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,61,27.530340800003614,16,2921,100,6000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,62,27.75943720000214,17,2938,100,6100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,63,28.065252500004135,23,2961,100,6200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,64,28.27468649999355,14,2975,100,6300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,65,28.477652500005206,13,2988,100,6400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,66,28.669286499993177,14,3002,100,6500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,67,28.853926400013734,12,3014,100,6600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,68,28.981653700000606,8,3022,100,6700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,69,29.134032000001753,10,3032,100,6800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,70,29.365454600017983,15,3047,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,71,29.531332300015492,12,3059,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,72,29.661056800017832,8,3067,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,73,29.83631320000859,13,3080,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,74,29.969963400013512,7,3087,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,75,30.169065199996112,12,3099,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,76,30.40805110000656,11,3110,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,77,30.619676900008926,10,3120,100,7600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,78,30.801842999993823,9,3129,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,79,30.98308150001685,9,3138,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,80,31.16767660001642,9,3147,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,81,31.31889660001616,9,3156,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,82,31.510014400002547,12,3168,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,83,31.679519600002095,8,3176,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,84,31.87735680001788,11,3187,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,85,32.0359446000075,7,3194,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,86,32.252768100006506,8,3202,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,87,32.38751269999193,8,3210,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,88,32.49626939999871,5,3215,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,89,32.658307300007436,5,3220,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,90,32.88993930001743,9,3229,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,91,33.06562730000587,10,3239,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,92,33.192088500014506,6,3245,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,93,33.39659779999056,8,3253,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,94,33.63604040001519,11,3264,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,95,33.83168510001269,10,3274,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,96,33.97286760000861,5,3279,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,97,34.171308499993756,12,3291,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,98,34.338400100008585,8,3299,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,99,34.5220973000105,10,3309,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_1234,1234,100,34.660533299989766,6,3315,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
